Pubchem_SID,Pubchem_CID,SMILES,Activity_Outcome
4238165,3233276,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)OC,Active
4238176,3233287,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC=CC=C3OC)OC,Active
4238191,3233302,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCCOC,Active
4238209,3233320,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)N(C)C,Active
4238214,3233325,COCC(=O)N1CCC2(CCN(CC2)CC3=CC=CC=C3OC)CC1,Active
4238215,3233326,CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)C3=CSN=N3,Active
4238220,3233331,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=CC=C3Cl)NCC4=CC=CS4,Active
4238221,3233332,CC(=O)N1CCC2(CC1)CN(C2)CC3=CC=C(C=C3)C#N,Active
4238223,3233334,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCCC4=CNC5=C4C=C(C=C5)OC,Active
4238227,3233338,CC1=C(C(=NO1)C)C(=O)N2CCC[C@]3(C2)CCN(C3)C4=CC=CC(=C4)C5=CC=CC=C5,Active
4238239,3233350,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=CC(=CC=C4)NS(=O)(=O)C,Active
4238247,3233358,C1=CC(=CN=C1)C2=NC=CC(=N2)N3C=CN=C3,Active
4238254,3233365,COC(=O)N1CCC2(CCCN(C2)CC3=CC=C(C=C3)C#N)CC1,Active
4238256,3233367,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)C(=O)C4=CC=NC=C4,Active
4238259,3233370,C1=CC=C(C(=C1)C2=CN=CN=C2NCC3=CC=CS3)Cl,Active
4238267,3233378,CN(C)C1=CC=C(C=C1)C2=CC(=NC=N2)N(C)CC3=CC=CO3,Active
4238271,3233382,C1=CC=C(C(=C1)C2=CN=CN=C2NCC3=CC=CS3)C(F)(F)F,Active
4238277,3233388,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,Active
4238282,3233393,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3Cl,Active
4238287,3233398,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)CC4=CC=CC=C4,Active
4238288,3233399,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)C(=O)C4=CC(=CC=C4)F,Active
4238301,3233412,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC4=C3C=C(C=C4)C5=CN=CC=C5,Active
4238303,3233414,C1CN(CCC12CN(C2)CC3=CC=CC=C3)S(=O)(=O)C4=CC=CC=C4,Active
4238312,3233423,CC(C)CN1CC[C@]2(C1)CCCN(C2)S(=O)(=O)C3=CC=CC=C3,Active
4238314,3233425,CC(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=CC=C3OC,Active
4238315,3233426,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)NC3CC3,Active
4238318,3233429,C1=CC=C2C(=C1)C(=NC(=N2)C3=COC=C3)NCC4=CC=CS4,Active
4238321,3233432,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N(C)C,Active
4238323,3233434,CN1CC[C@]2(C1)CCCN(C2)S(=O)(=O)C3=CC=CC=C3,Active
4238326,3233437,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CN=CC=C3,Active
4238329,3233440,COC1=CC(=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)OC)OC,Active
4238332,3233443,CC(=O)N1CCC2(CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,Active
4238343,3233454,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)NCC4=CC=CC=C4,Active
4238352,3233463,COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4CC4,Active
4238356,3233467,CC1=CC(=CC=C1)CNC2=NC(=NC=C2)C3=CN=CC=C3,Active
4238357,3233468,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)S(=O)(=O)C4=CC=CC=C4,Active
4238377,3233488,CN(C)C(=O)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=C(C=C(C=C3)OC)OC,Active
4238379,3233490,C1CC2(CCN(CC2)C(=O)OC3=CC=CC=C3)CN(C1)C4=NC=CC=N4,Active
4238382,3233493,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)C(=O)OC,Active
4238391,3233501,COC(=O)N1CCC2(CCN(CC2)C(=O)NC3=CC=CC(=C3)C#N)CC1,Active
4238403,3233513,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CSN=N4,Active
4238404,3233514,COC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NC4CC4,Active
4238408,3233518,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=CC=CC=C3Cl,Active
4238411,3233521,CC(=O)N1CCC2(CC1)CCN(CC2)C(=O)NC3=CC(=CC=C3)F,Active
4238416,3233526,C1CN(CCC12CN(C2)C3=CC=CC=C3)C(=O)C4=CC=NC=C4,Active
4238428,3233538,C1C[C@@]2(CCN(C2)CC3=NC=CS3)CN(C1)S(=O)(=O)C4=CC=CC=C4,Active
4238441,3233551,COCC(=O)N1CCC[C@]2(C1)CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4,Active
4238445,3233555,C1CN(CCC12CN(C2)CC3=CC=CC=C3)C(=O)C4=CC=NC=C4,Active
4238449,3233559,C1COCCN1CCNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Active
4238457,3233567,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4)C(F)(F)F,Active
4238460,3233570,COC(=O)N1CCC[C@]2(C1)CCN(C2)C(=O)NC3=CC(=CC=C3)F,Active
4238468,3233578,CN(C)C(=O)C1=CC=C(C=C1)C2=CC(=NC=N2)N3C=CN=C3,Active
4238474,3233584,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CC4=C(C=C3)OCO4)OC,Active
4238477,3233587,C1CC2(CCN(CC2)C(=O)C3=CSN=N3)CN(C1)C4=NC=CC=N4,Active
4238480,3233590,COC1=CC(=C(C=C1)CNC2=NC=NC=C2C3=CN=CC=C3)OC,Active
4238485,3233595,CN(C)CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCC4=CNC5=C4C=C(C=C5)OC,Active
4238486,3233596,CC(C)NC(=O)N1CCC2(CC1)CCN(CC2)S(=O)(=O)C,Active
4238488,3233598,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)CCOC,Active
4238493,3233603,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)CC4=NC=CS4,Active
4238497,3233607,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C4=CC=CC(=C4)C5=CC=CC=C5,Active
4238500,3233610,C1CN(CCC12CN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C(=O)C4=CC=CO4,Active
4238502,3233612,CNC1=NC=NC(=C1)C2=CC=CC=C2CN(C)C,Active
4238505,3233615,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C4=CC=C(C=C4)OC,Active
4238512,3233622,CN(CC1=CC=CO1)C2=NC=NC(=C2)C3=CC=CC=C3OC,Active
4238522,3233632,CC1=CC=CC=C1C2=CN=CN=C2NC3CCNCC3,Active
4238529,3233639,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)S(=O)(=O)C,Active
4238534,3233644,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)S(=O)(=O)C,Active
4238535,3233645,COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCCN4CCOCC4,Active
4238544,3233654,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)S(=O)(=O)C4=CC=CC=C4,Active
4238546,3233656,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)NC4=CC=C(C=C4)F,Active
4238550,3233660,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,Active
4238560,3233670,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,Active
4238564,3233674,COC1=CC=CC=C1CN2CC[C@]3(C2)CCCN(C3)C(=O)C4=CC=CO4,Active
4238567,3233677,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)N(C)C,Active
4238570,3233680,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C(=N3)NCC5=CC=CC=C5,Active
4238572,3233682,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CC=CS3,Active
4238578,3233688,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,Active
4238581,3233691,CN(C)C1=CC=C(C=C1)C2=CC(=NC=N2)N3C=CN=C3,Active
4238586,3233696,CN1C=CC=C1C(=O)N2CCC3(CCN(CC3)CC4=CC=CC=C4OC)CC2,Active
4238594,3233704,C1=CC=C(C=C1)CNC2=NC(=NC=C2)C3=CN=CC=C3,Active
4238602,3233712,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=CC(=CC=C4)F,Active
4238605,3233715,C1CN(CCC12CCN(CC2)C(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)C4=CC=NC=C4,Active
4238611,3233721,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NC4CC4,Active
4238612,3233722,CC(C)CN1CCC2(CC1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3,Active
4238613,3233723,C1=CC(=CN=C1)C2=NC=CC(=N2)NCC3=CC=CS3,Active
4238617,3233727,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,Active
4238628,3233738,C1CC2(CCNCC2)CN(C1)C3=CC=CC=C3,Active
4238629,872357,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,Active
4238638,3233747,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4,Active
4238640,3233749,CC(C)CN1CC[C@]2(C1)CCCN(C2)C(=O)C3=CC=CO3,Active
4238646,3233755,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC=CC=C5OC,Active
4238650,3233759,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4,Active
4238653,3233762,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)CC4=CC=C(C=C4)C#N,Active
4238660,3233769,CC1=CC=CC=C1C2=CN=CN=C2NCC3=CN=CC=C3,Active
4238668,3233777,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(C=C3)N=CN=C4NC5=CC=CC=C5,Active
4238682,3233791,COC1=CC=CC=C1CN2CCCC3(C2)CCN(CC3)C(=O)C4=CSN=N4,Active
4238690,3233799,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC(=CC=C3)OC,Active
4238698,3233807,C1C[C@@]2(CCN(C2)C3=CC=CC(=C3)C4=CC=CC=C4)CN(C1)C(=O)C5=CC=NC=C5,Active
4238702,3233811,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC(=CC=C3)OC,Active
4238704,3233813,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC=CC=C3Cl,Active
4238708,3233817,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC=CC(=C5)C#N,Active
4238713,3233822,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4,Active
4238714,3233823,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3,Active
4238715,3233824,C1OC2=C(O1)C=C(C=C2)C3=CC(=NC=N3)NCC4=CN=CC=C4,Active
4238720,3233829,COC1=CC=CC=C1C2=NC=CC(=N2)NCC3=CC=CC=C3,Active
4238724,3233833,CS(=O)(=O)N1CCC2(CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)CC1,Active
4238725,3233834,CS(=O)(=O)NC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=NC=C4,Active
4238727,3233836,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CC=CC=C4Cl,Active
4238730,3233839,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=CN=CC=C3,Active
4238739,3233848,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC(=CC(=C3)F)F)C4CC4,Active
4238746,3233855,CC1=CC=CC=C1C2=NC=CC(=N2)NCC3=CC=CS3,Active
4238747,3233856,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,Active
4238748,3233857,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4OC,Active
4238752,3233861,COC1=CC=C(C=C1)C(=O)N2CCC3(CCCN(C3)CC4=CC=CC=C4)CC2,Active
4238761,3233870,COC1=CC=CC(=C1)CN2C(=O)C=NC3=CN=C(N=C32)N4CCOCC4,Active
4238764,3233873,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=COC=C4,Active
4238766,3233875,C1COCCN1CCNC2=NC=NC=C2C3=CC=CC=C3Cl,Active
4238770,3233879,COC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CC=C4,Active
4238774,3233883,CC1=CN=C(C=N1)CNC2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,Active
4238780,3233889,C1=CC=C(C(=C1)C2=CN=CN=C2NCCC3=CN=CN3)C(F)(F)F,Active
4238781,3233890,C1CN(CCC12CCN(CC2)S(=O)(=O)C3=CC=CC=C3)C4=CC=NC=C4,Active
4238785,3233894,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N4C=CN=C4,Active
4238792,3233901,COC(=O)N1CCC[C@]2(C1)CCN(C2)C3=CC=CC=N3,Active
4238796,3233905,COC1=CC=CC=C1C2=NC=CC(=N2)N3C=CN=C3,Active
4238800,3233909,CN(CC1=CC=CO1)C2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F,Active
4238802,3233911,COC1=CC=CC=C1CN2CC3(C2)CCN(CC3)C(=O)C4=CC(=CC=C4)F,Active
4238805,3233913,C1CN(CCC12CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)C5=NC=CN=C5,Active
4238812,3233920,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)C(=O)C4=CC(=CC=C4)F,Active
4238814,3233922,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CC(=CC=C4)OC,Active
4238816,3233924,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CN=CC=C4,Active
4238819,3233927,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3C(F)(F)F,Active
4238823,3233931,COC1=CC=CC=C1CNC2=NC(=NC=C2)C3=CC=CC(=C3)C#N,Active
4238825,3233933,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)C4=CC=CO4,Active
4238832,3233940,CN(C)C1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3OC,Active
4238833,3233941,COCC(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=CC=C3OC,Active
4238834,3233942,C1C[C@@]2(CCN(C2)CC3=CC=C(C=C3)C#N)CN(C1)C(=O)OC4=CC=CC=C4,Active
4238835,3233943,COC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CC=CC=C3,Active
4238837,3233945,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=CC=CC=C3Cl,Active
4238839,3233947,CC(C)NC(=O)N1CCCC2(C1)CCN(CC2)S(=O)(=O)C3=CC=CC=C3,Active
4238841,3233949,COCC(=O)N1CCC[C@]2(C1)CCN(C2)CC3=CC=CC=C3,Active
4238848,3233956,CN(CC1=CC=CO1)C2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Active
4238850,3233958,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=CC=CS3,Active
4238852,3233960,COC1=CC=CC(=C1)C2=NC=CC(=N2)NCC3=CC=CC=C3,Active
4238853,3233961,C1OC2=C(O1)C=C(C=C2)C3=CC(=NC=N3)N4C=CN=C4,Active
4238855,3233963,CC1=CC=CC=C1C2=CC3=C(C=C2)N=CN=C3NCCNC(=O)C,Active
4238857,3233965,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC=C3C4=CC(=CC=C4)OC,Active
4238860,3233968,CC1=C(C(=NO1)C)C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4,Active
4238862,3233970,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)S(=O)(=O)C5=CC=CC=C5,Active
4238866,3233974,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C(C4=CC=CC=C4)C5=CC=CC=C5,Active
4238871,3233979,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CC(=CC=C3)NS(=O)(=O)C,Active
4238875,3233983,CC1=CC(=CC=C1)CNC2=NC=NC=C2C3=CC=CC=C3C,Active
4238878,3233986,C1OC2=C(O1)C=C(C=C2)C3=NC4=CC=CC=C4C(=N3)NCC5=CC=CS5,Active
4238882,3233990,COC1=CC(=C(C=C1)CNC2=NC(=NC=C2)C3=CN=CC=C3)OC,Active
4238888,3233996,CS(=O)(=O)NC1=CC=CC(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC=CS4,Active
4238891,3233999,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NCC3=CC=CC=C3OC,Active
4238893,3234001,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)N3C=CN=C3,Active
4238895,3234003,C1=CC(=CN=C1)C2=CC(=NC=N2)N3C=CN=C3,Active
4238899,3234007,COC1=CC=CC=C1C2=CC(=NC=N2)NCC3=CC=CS3,Active
4238908,3234016,COC1=CC=C(C=C1)C(=O)N2CCC3(CCCN(C3)CC4=NC=CS4)CC2,Active
4238911,3234018,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)NCC3=C(C=C(C=C3)OC)OC,Active
4238912,3234019,CC1=CN=C(C=N1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4Cl,Active
4238915,3234022,CN(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)N(C)CC4=CC=CO4,Active
4238920,3234027,C1CN(CCC12CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)C5=CC=NC=C5,Active
4238921,3234028,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,Active
4238925,3234032,CN(CC1=CC=CO1)C2=NC=NC=C2C3=CC(=CC=C3)OC,Active
4238931,3234038,C1C[C@@]2(CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4)CN(C1)C(=O)OC5=CC=CC=C5,Active
4238934,3234041,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NC3CC3,Active
4238938,3234045,CC(C)CN1CCC2(CC1)CCN(CC2)C(=O)OC,Active
4238942,3234049,C1CN(CCC12CN(C2)CC3=CC=CC=C3)C(=O)C4=CC(=CC=C4)F,Active
4238950,3234057,C1CC2(CCN(CC2)S(=O)(=O)C3=CC=CC=C3)CN(C1)C4=CC=NC=C4,Active
4238954,3234061,CS(=O)(=O)N1CCC2(CCCN(C2)CC3=CC=NC=C3)CC1,Active
4238958,3234065,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NCC3=C(C=C(C=C3)OC)OC,Active
4238966,3234073,CN1CCN(CC1)C2=NC=NC=C2C3=CC=CC=C3Cl,Active
4238968,3234075,CC(C)CN1CCCC2(C1)CCN(CC2)C(=O)C3=CSN=N3,Active
4238972,3234079,CC1=CC=CC=C1C2=CN=CN=C2NCC3=C(C=C(C=C3)OC)OC,Active
4238975,3234082,CN(C)CC1=CC=CC=C1C2=CC(=NC=N2)NC3=CC=CC=C3,Active
4238976,3234083,CN(C)CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CC=C4OC,Active
4238992,3234099,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)C(=O)C4=CSN=N4,Active
4238995,3234102,C1OC2=C(O1)C=C(C=C2)C3=NC=CC(=N3)N4C=CN=C4,Active
4239001,3234108,COC1=CC=CC=C1CN2CCC3(CC2)CCN(CC3)C(=O)C4=CC=CO4,Active
4239006,3234113,CC1=CC(=CC=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC(=CC=C4)NS(=O)(=O)C,Active
4239032,3234139,COC1=CC=CC=C1CNC2=NC(=NC3=CC=CC=C32)C4=COC=C4,Active
4239035,3234142,C1C[C@@]2(CCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CN(C1)C(=O)C4=NC=CN=C4,Active
4239041,3234148,CC(=O)NCCNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3OC,Active
4239042,3234149,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=CC=CO4,Active
4239052,3234159,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC=C3)C4=CC5=C(C=C4)OCO5,Active
4239055,3234162,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CC=C3)C[C@H]4CCCO4,Active
4239069,3234176,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)C(C4=CC=CC=C4)C5=CC=CC=C5)CC2,Active
4239072,3234179,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)CCC3=CC=CC=C3)C,Active
4239073,3234180,CN1CCN(CC1)C2=NC=NC=C2C3=CC=CC=C3OC,Active
4239075,3234182,COC(=O)N1CCC2(CCN(CC2)C(=O)NC3=CC(=CC=C3)F)CC1,Active
4239077,3234184,C1=CC=C(C(=C1)C2=CC3=C(C=C2)N=CN=C3NCC4=CN=CC=C4)Cl,Active
4239085,3234192,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(C=C3)N=CN=C4NCC5=CC=CC=C5,Active
4239088,3234195,CN1C=CC=C1C(=O)N2CCC3(CCCN(C3)CC4=CC=CC=C4)CC2,Active
4239089,3234196,CN(C)CC1=CC=CC=C1C2=NC=CC(=N2)NCC3=CC=CS3,Active
4239092,3234199,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCC4=CC=CS4,Active
4239099,3234206,C1CN(CCC12CCN(CC2)C(=O)C3=NC=CN=C3)C(C4=CC=CC=C4)C5=CC=CC=C5,Active
4239101,3234208,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=CS3)CCC#N,Active
4239107,3234214,CCNC1=NC=C2C(=N1)N(C(=O)C(=N2)C3=CC=C(C=C3)F)C4=CC=CC=C4,Active
4239112,3234219,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NC3=CC=NC=C3,Active
4239115,3234222,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4CN(C)C,Active
4239117,3234224,COC1=CC2=C(C=C1)NC=C2CCNC3=NC(=NC4=CC=CC=C43)C5=CC(=CC=C5)NS(=O)(=O)C,Active
4239130,3234237,CN(CC1=CC=CO1)C2=NC(=NC=C2)C3=CC(=CC=C3)OC,Active
4239132,3234239,CN(C)C1=CC=C(C=C1)C2=CN=CN=C2NC3=CC=C(C=C3)F,Active
4239134,3234241,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3C(=N2)NCC4=CN=CC=C4)C(F)(F)F,Active
4239139,3234246,C1CC2(CCN(CC2)C(=O)C3=CC=NC=C3)CN(C1)C4=CC=CC=C4,Active
4239141,3234248,CS(=O)(=O)N1CCC[C@]2(C1)CCN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4,Active
4239146,3234253,C1COCCN1CCNC2=NC=NC3=C2C=C(C=C3)C4=CC=CC=C4C(F)(F)F,Active
4239149,3234256,CC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCCNC(=O)C,Active
4239150,3234257,C1C[C@@]2(CCN(C2)CC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)CN(C1)C(=O)C4=CSN=N4,Active
4239155,3234262,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NCCC4=CN=CN4,Active
4239157,3234264,C1CN(CCN1)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,Active
4239159,3234266,COC1=CC2=C(C=C1)NC=C2CCNC3=NC=NC(=C3)C4=CC(=CC=C4)OC,Active
4239161,3234268,COC1=CC(=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4OC)OC,Active
4239165,3234272,CN(C)C1=CC=C(C=C1)C2=CC3=C(C=C2)N=CN=C3N4CCNCC4,Active
4239169,3234276,C1CN(CCC12CCN(CC2)C(=O)C3=CC=CO3)C4=CC=CC=N4,Active
4239175,3234282,CN1CCN(CC1)C2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,Active
4239178,3234285,COC1=CC=CC=C1CNC2=NC=NC(=C2)C3=COC=C3,Active
4239188,3234295,C1C[C@@]2(CCN(C2)C3=NC=CC=N3)CN(C1)C(=O)C4=CC(=CC=C4)F,Active
4239192,3234299,C1CN(CCN1)C2=NC(=NC3=CC=CC=C32)C4=CC5=C(C=C4)OCO5,Active
4239194,3234301,CC(C)CN1CC2(C1)CCN(CC2)C(=O)C3=CSN=N3,Active
4239196,3234303,CC1=C(C(=NO1)C)C(=O)N2CCC3(CCCN(C3)CC(C)C)CC2,Active
4239218,3234325,CNC1=NC(=NC2=CC=CC=C21)C3=CC4=C(C=C3)OCO4,Active
4239222,3234329,COC1=CC(=C(C=C1)CNC2=NC=NC(=C2)C3=CC(=CC=C3)OC)OC,Active
4239224,3234331,C1COCCN1CCNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,Active
4239226,3234333,COCC(=O)N1CCC2(CC1)CN(C2)C(C3=CC=CC=C3)C4=CC=CC=C4,Active
4239238,3234345,CC1=CC(=CC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=COC=C4,Active
4239240,3234347,CC1=CN=C(C=N1)CNC2=NC(=NC=C2)C3=CC=CC=C3CN(C)C,Active
4239248,3234355,CC1=CC=CC=C1C2=CC(=NC=N2)NCCC3=CNC4=C3C=C(C=C4)OC,Active
4239251,3234358,COC1=CC=CC=C1C2=NC3=CC=CC=C3C(=N2)NC4CC4,Active
4239256,3234363,COC1=CC=CC(=C1)C2=CC(=NC=N2)NCC3=CC=CS3,Active
4239264,3234371,CN(C)CC1=CC=CC=C1C2=CN=CN=C2NC3=CC=C(C=C3)F,Active
4239265,3234372,C1C[C@@]2(CCN(C2)CC3=CC=CC=C3)CN(C1)C(=O)C4=NC=CN=C4,Active
4239270,3234377,CC1=CC(=CC=C1)CNC2=NC=NC(=C2)C3=CN=CC=C3,Active
4239273,3234380,CN(C)C1=CC=C(C=C1)C2=NC=CC(=N2)NC3=CC=C(C=C3)F,Active
